Gene	Term	GLMNET_coefficients	lambda_min
ENST00000659106.1	128048447:128048449	0	2.11608168019643
ENST00000659106.1	127989161:127989163	0	2.11608168019643
ENST00000659106.1	127902455:127902457	0	2.11608168019643
ENST00000659106.1	127819908:127819910	0	2.11608168019643
ENST00000659106.1	127996560:127996562	0	2.11608168019643
ENST00000659106.1	128096520:128096522	0	2.11608168019643
ENST00000659106.1	128074069:128074071	0	2.11608168019643
ENST00000659326.1	(Intercept)	-0.064691109674177	2.24363470472123
ENST00000659326.1	127818899:127818901	0	2.24363470472123
ENST00000659326.1	127882061:127882063	0	2.24363470472123
ENST00000659326.1	128100979:128100981	0	2.24363470472123
ENST00000659326.1	127803149:127803151	0	2.24363470472123
ENST00000659326.1	128082752:128082754	0	2.24363470472123
ENST00000659326.1	127854727:127854729	0	2.24363470472123
ENST00000659326.1	128069068:128069070	0	2.24363470472123
ENST00000659326.1	128099369:128099371	0	2.24363470472123
ENST00000659326.1	128031057:128031059	0	2.24363470472123
ENST00000659326.1	127855154:127855156	0	2.24363470472123
ENST00000659326.1	128031958:128031960	0	2.24363470472123
ENST00000659326.1	128074072:128074074	0	2.24363470472123
ENST00000659326.1	127816827:127816829	0	2.24363470472123
ENST00000659326.1	127851933:127851935	0	2.24363470472123
ENST00000659326.1	127932464:127932466	0	2.24363470472123
ENST00000659326.1	128070161:128070163	0	2.24363470472123
ENST00000659326.1	128070159:128070161	0	2.24363470472123
ENST00000659326.1	127890588:127890590	0	2.24363470472123
ENST00000659326.1	128049584:128049586	0	2.24363470472123
ENST00000659326.1	128096517:128096519	0	2.24363470472123
ENST00000659326.1	127932052:127932054	0	2.24363470472123
ENST00000659326.1	127855162:127855164	0	2.24363470472123
ENST00000659326.1	127932027:127932029	0	2.24363470472123
ENST00000659326.1	128038916:128038918	0	2.24363470472123
ENST00000659326.1	127881800:127881802	0	2.24363470472123
ENST00000659326.1	128080302:128080304	0	2.24363470472123
ENST00000659326.1	128049587:128049589	0	2.24363470472123
ENST00000659326.1	128048447:128048449	0	2.24363470472123
ENST00000659326.1	127989161:127989163	0	2.24363470472123
ENST00000659326.1	127902455:127902457	0	2.24363470472123
ENST00000659326.1	127819908:127819910	0	2.24363470472123
ENST00000659326.1	127996560:127996562	0	2.24363470472123
ENST00000659326.1	128096520:128096522	0	2.24363470472123
ENST00000659326.1	128074069:128074071	0	2.24363470472123
ENST00000659625.1	(Intercept)	-8.58930266040779	1.68040854748986
ENST00000659625.1	127818899:127818901	0	1.68040854748986
ENST00000659625.1	127882061:127882063	0	1.68040854748986
ENST00000659625.1	128100979:128100981	0	1.68040854748986
ENST00000659625.1	127803149:127803151	0	1.68040854748986
ENST00000659625.1	128082752:128082754	0	1.68040854748986
ENST00000659625.1	127854727:127854729	0	1.68040854748986
ENST00000659625.1	128069068:128069070	0	1.68040854748986
ENST00000659625.1	128099369:128099371	0	1.68040854748986
ENST00000659625.1	128031057:128031059	0	1.68040854748986
ENST00000659625.1	127855154:127855156	0	1.68040854748986
ENST00000659625.1	128031958:128031960	0	1.68040854748986
ENST00000659625.1	128074072:128074074	5.68819720459543e-15	1.68040854748986
ENST00000659625.1	127816827:127816829	0	1.68040854748986
ENST00000659625.1	127851933:127851935	0	1.68040854748986
ENST00000659625.1	127932464:127932466	0	1.68040854748986
ENST00000659625.1	128070161:128070163	0	1.68040854748986
ENST00000659625.1	128070159:128070161	0	1.68040854748986
ENST00000659625.1	127890588:127890590	0	1.68040854748986
ENST00000659625.1	128049584:128049586	0	1.68040854748986
ENST00000659625.1	128096517:128096519	0	1.68040854748986
ENST00000659625.1	127932052:127932054	0	1.68040854748986
ENST00000659625.1	127855162:127855164	0	1.68040854748986
ENST00000659625.1	127932027:127932029	0	1.68040854748986
ENST00000659625.1	128038916:128038918	0	1.68040854748986
ENST00000659625.1	127881800:127881802	0	1.68040854748986
ENST00000659625.1	128080302:128080304	0	1.68040854748986
ENST00000659625.1	128049587:128049589	0	1.68040854748986
ENST00000659625.1	128048447:128048449	0	1.68040854748986
ENST00000659625.1	127989161:127989163	0	1.68040854748986
ENST00000659625.1	127902455:127902457	0	1.68040854748986
ENST00000659625.1	127819908:127819910	0	1.68040854748986
ENST00000659625.1	127996560:127996562	0	1.68040854748986
ENST00000659625.1	128096520:128096522	0	1.68040854748986
ENST00000659625.1	128074069:128074071	0	1.68040854748986
ENST00000659666.1	(Intercept)	-26.0818274692381	2.16756323816742
ENST00000659666.1	127818899:127818901	0	2.16756323816742
ENST00000659666.1	127882061:127882063	0	2.16756323816742
ENST00000659666.1	128100979:128100981	0	2.16756323816742
ENST00000659666.1	127803149:127803151	25.5519731845648	2.16756323816742
ENST00000659666.1	128082752:128082754	0	2.16756323816742
ENST00000659666.1	127854727:127854729	0	2.16756323816742
ENST00000659666.1	128069068:128069070	0	2.16756323816742
ENST00000659666.1	128099369:128099371	0	2.16756323816742
ENST00000659666.1	128031057:128031059	0	2.16756323816742
ENST00000659666.1	127855154:127855156	0	2.16756323816742
ENST00000659666.1	128031958:128031960	0	2.16756323816742
ENST00000659666.1	128074072:128074074	0	2.16756323816742
ENST00000659666.1	127816827:127816829	0	2.16756323816742
ENST00000659666.1	127851933:127851935	0	2.16756323816742
ENST00000659666.1	127932464:127932466	0	2.16756323816742
ENST00000659666.1	128070161:128070163	0	2.16756323816742
ENST00000659666.1	128070159:128070161	0	2.16756323816742
ENST00000659666.1	127890588:127890590	0	2.16756323816742
ENST00000659666.1	128049584:128049586	0	2.16756323816742
ENST00000659666.1	128096517:128096519	0	2.16756323816742
ENST00000659666.1	127932052:127932054	0	2.16756323816742
ENST00000659666.1	127855162:127855164	0	2.16756323816742
ENST00000659666.1	127932027:127932029	0	2.16756323816742
ENST00000659666.1	128038916:128038918	0	2.16756323816742
ENST00000659666.1	127881800:127881802	0	2.16756323816742
ENST00000659666.1	128080302:128080304	0	2.16756323816742
ENST00000659666.1	128049587:128049589	0	2.16756323816742
ENST00000659666.1	128048447:128048449	0	2.16756323816742
ENST00000659666.1	127989161:127989163	0	2.16756323816742
ENST00000659666.1	127902455:127902457	0	2.16756323816742
ENST00000659666.1	127819908:127819910	0	2.16756323816742
ENST00000659666.1	127996560:127996562	0	2.16756323816742
ENST00000659666.1	128096520:128096522	0	2.16756323816742
ENST00000659666.1	128074069:128074071	0	2.16756323816742
ENST00000659892.1	(Intercept)	-14.2862458464851	1.93332390755557
ENST00000659892.1	127818899:127818901	0	1.93332390755557
ENST00000659892.1	127882061:127882063	0	1.93332390755557
ENST00000659892.1	128100979:128100981	0	1.93332390755557
ENST00000659892.1	127803149:127803151	0	1.93332390755557
ENST00000659892.1	128082752:128082754	0	1.93332390755557
ENST00000659892.1	127854727:127854729	0	1.93332390755557
ENST00000659892.1	128069068:128069070	0	1.93332390755557
ENST00000659892.1	128099369:128099371	0	1.93332390755557
ENST00000659892.1	128031057:128031059	10.5982886051084	1.93332390755557
ENST00000659892.1	127855154:127855156	0	1.93332390755557
ENST00000659892.1	128031958:128031960	0	1.93332390755557
ENST00000659892.1	128074072:128074074	0	1.93332390755557
ENST00000659892.1	127816827:127816829	0	1.93332390755557
ENST00000659892.1	127851933:127851935	0	1.93332390755557
ENST00000659892.1	127932464:127932466	-14.0828399716787	1.93332390755557
ENST00000659892.1	128070161:128070163	0	1.93332390755557
ENST00000659892.1	128070159:128070161	0	1.93332390755557
ENST00000659892.1	127890588:127890590	0	1.93332390755557
ENST00000659892.1	128049584:128049586	0	1.93332390755557
ENST00000659892.1	128096517:128096519	0	1.93332390755557
ENST00000659892.1	127932052:127932054	0	1.93332390755557
ENST00000659892.1	127855162:127855164	0	1.93332390755557
ENST00000659892.1	127932027:127932029	0	1.93332390755557
ENST00000659892.1	128038916:128038918	0	1.93332390755557
ENST00000659892.1	127881800:127881802	0	1.93332390755557
ENST00000659892.1	128080302:128080304	1.89677692115137	1.93332390755557
ENST00000659892.1	128049587:128049589	0	1.93332390755557
ENST00000659892.1	128048447:128048449	0	1.93332390755557
ENST00000659892.1	127989161:127989163	0	1.93332390755557
ENST00000659892.1	127902455:127902457	0	1.93332390755557
ENST00000659892.1	127819908:127819910	0	1.93332390755557
ENST00000659892.1	127996560:127996562	0.0333795945177808	1.93332390755557
ENST00000659892.1	128096520:128096522	0	1.93332390755557
ENST00000659892.1	128074069:128074071	8.18482359048351	1.93332390755557
ENST00000659912.1	(Intercept)	-17.8347188913139	2.33130838019374
ENST00000659912.1	127818899:127818901	0	2.33130838019374
ENST00000659912.1	127882061:127882063	0	2.33130838019374
ENST00000659912.1	128100979:128100981	0	2.33130838019374
ENST00000659912.1	127803149:127803151	0	2.33130838019374
ENST00000659912.1	128082752:128082754	0	2.33130838019374
ENST00000659912.1	127854727:127854729	0	2.33130838019374
ENST00000659912.1	128069068:128069070	0	2.33130838019374
ENST00000659912.1	128099369:128099371	0	2.33130838019374
ENST00000659912.1	128031057:128031059	0	2.33130838019374
ENST00000659912.1	127855154:127855156	0	2.33130838019374
ENST00000659912.1	128031958:128031960	0	2.33130838019374
ENST00000659912.1	128074072:128074074	0	2.33130838019374
ENST00000659912.1	127816827:127816829	0	2.33130838019374
ENST00000659912.1	127851933:127851935	-2.15028958826224	2.33130838019374
ENST00000659912.1	127932464:127932466	0	2.33130838019374
ENST00000659912.1	128070161:128070163	0	2.33130838019374
ENST00000659912.1	128070159:128070161	0	2.33130838019374
ENST00000659912.1	127890588:127890590	0	2.33130838019374
ENST00000659912.1	128049584:128049586	0	2.33130838019374
ENST00000659912.1	128096517:128096519	0	2.33130838019374
ENST00000659912.1	127932052:127932054	0	2.33130838019374
ENST00000659912.1	127855162:127855164	0	2.33130838019374
ENST00000659912.1	127932027:127932029	0	2.33130838019374
ENST00000659912.1	128038916:128038918	0	2.33130838019374
ENST00000659912.1	127881800:127881802	0	2.33130838019374
ENST00000659912.1	128080302:128080304	0	2.33130838019374
ENST00000659912.1	128049587:128049589	0	2.33130838019374
ENST00000659912.1	128048447:128048449	13.2025677443357	2.33130838019374
ENST00000659912.1	127989161:127989163	0	2.33130838019374
ENST00000659912.1	127902455:127902457	0	2.33130838019374
ENST00000659912.1	127819908:127819910	0	2.33130838019374
ENST00000659912.1	127996560:127996562	0	2.33130838019374
ENST00000659912.1	128096520:128096522	0	2.33130838019374
ENST00000659912.1	128074069:128074071	0	2.33130838019374
ENST00000660069.1	(Intercept)	-1.41191242914145	1.86711087551803
ENST00000660069.1	127818899:127818901	0	1.86711087551803
ENST00000660069.1	127882061:127882063	0	1.86711087551803
ENST00000660069.1	128100979:128100981	0	1.86711087551803
ENST00000660069.1	127803149:127803151	0	1.86711087551803
ENST00000660069.1	128082752:128082754	0	1.86711087551803
ENST00000660069.1	127854727:127854729	0	1.86711087551803
ENST00000660069.1	128069068:128069070	0	1.86711087551803
ENST00000660069.1	128099369:128099371	0	1.86711087551803
ENST00000660069.1	128031057:128031059	0	1.86711087551803
ENST00000660069.1	127855154:127855156	0	1.86711087551803
ENST00000660069.1	128031958:128031960	0	1.86711087551803
ENST00000660069.1	128074072:128074074	0	1.86711087551803
ENST00000660069.1	127816827:127816829	0	1.86711087551803
ENST00000660069.1	127851933:127851935	0	1.86711087551803
ENST00000660069.1	127932464:127932466	0	1.86711087551803
ENST00000660069.1	128070161:128070163	0	1.86711087551803
ENST00000660069.1	128070159:128070161	0	1.86711087551803
ENST00000660069.1	127890588:127890590	0	1.86711087551803
ENST00000660069.1	128049584:128049586	0	1.86711087551803
ENST00000660069.1	128096517:128096519	0	1.86711087551803
ENST00000660069.1	127932052:127932054	0	1.86711087551803
ENST00000660069.1	127855162:127855164	0	1.86711087551803
ENST00000660069.1	127932027:127932029	-8.44879501134176	1.86711087551803
ENST00000660069.1	128038916:128038918	0	1.86711087551803
ENST00000660069.1	127881800:127881802	0	1.86711087551803
ENST00000660069.1	128080302:128080304	0	1.86711087551803
ENST00000660069.1	128049587:128049589	0	1.86711087551803
ENST00000660069.1	128048447:128048449	0	1.86711087551803
ENST00000660069.1	127989161:127989163	0	1.86711087551803
ENST00000660069.1	127902455:127902457	0	1.86711087551803
ENST00000660069.1	127819908:127819910	0	1.86711087551803
ENST00000660069.1	127996560:127996562	0	1.86711087551803
ENST00000660069.1	128096520:128096522	0	1.86711087551803
ENST00000660069.1	128074069:128074071	0	1.86711087551803
ENST00000660122.1	(Intercept)	-11.1892938747051	1.21480718157307
ENST00000660122.1	127818899:127818901	0	1.21480718157307
ENST00000660122.1	127882061:127882063	0	1.21480718157307
ENST00000660122.1	128100979:128100981	0	1.21480718157307
ENST00000660122.1	127803149:127803151	0	1.21480718157307
ENST00000660122.1	128082752:128082754	0	1.21480718157307
ENST00000660122.1	127854727:127854729	0	1.21480718157307
ENST00000660122.1	128069068:128069070	0	1.21480718157307
ENST00000660122.1	128099369:128099371	0	1.21480718157307
ENST00000660122.1	128031057:128031059	0	1.21480718157307
ENST00000660122.1	127855154:127855156	0	1.21480718157307
ENST00000660122.1	128031958:128031960	0	1.21480718157307
ENST00000660122.1	128074072:128074074	0	1.21480718157307
ENST00000660122.1	127816827:127816829	0	1.21480718157307
ENST00000660122.1	127851933:127851935	0	1.21480718157307
ENST00000660122.1	127932464:127932466	0	1.21480718157307
ENST00000660122.1	128070161:128070163	0	1.21480718157307
ENST00000660122.1	128070159:128070161	0	1.21480718157307
ENST00000660122.1	127890588:127890590	0	1.21480718157307
ENST00000660122.1	128049584:128049586	0	1.21480718157307
ENST00000660122.1	128096517:128096519	0	1.21480718157307
ENST00000660122.1	127932052:127932054	0	1.21480718157307
ENST00000660122.1	127855162:127855164	0	1.21480718157307
ENST00000660122.1	127932027:127932029	0	1.21480718157307
ENST00000660122.1	128038916:128038918	0	1.21480718157307
ENST00000660122.1	127881800:127881802	0	1.21480718157307
ENST00000660122.1	128080302:128080304	0	1.21480718157307
ENST00000660122.1	128049587:128049589	0	1.21480718157307
ENST00000660122.1	128048447:128048449	0	1.21480718157307
ENST00000660122.1	127989161:127989163	0	1.21480718157307
ENST00000660122.1	127902455:127902457	0	1.21480718157307
ENST00000660122.1	127819908:127819910	0	1.21480718157307
ENST00000660122.1	127996560:127996562	0	1.21480718157307
ENST00000660122.1	128096520:128096522	0	1.21480718157307
ENST00000660122.1	128074069:128074071	0	1.21480718157307
ENST00000660146.1	(Intercept)	-11.1150117807559	0.533603411289998
ENST00000660146.1	127818899:127818901	0	0.533603411289998
ENST00000660146.1	127882061:127882063	0	0.533603411289998
ENST00000660146.1	128100979:128100981	0	0.533603411289998
ENST00000660146.1	127803149:127803151	0	0.533603411289998
ENST00000660146.1	128082752:128082754	0	0.533603411289998
ENST00000660146.1	127854727:127854729	0	0.533603411289998
ENST00000660146.1	128069068:128069070	0	0.533603411289998
ENST00000660146.1	128099369:128099371	0	0.533603411289998
ENST00000660146.1	128031057:128031059	0	0.533603411289998
ENST00000660146.1	127855154:127855156	0	0.533603411289998
ENST00000660146.1	128031958:128031960	1.45580481893096e-15	0.533603411289998
ENST00000660146.1	128074072:128074074	0	0.533603411289998
ENST00000660146.1	127816827:127816829	0	0.533603411289998
ENST00000660146.1	127851933:127851935	0	0.533603411289998
ENST00000660146.1	127932464:127932466	0	0.533603411289998
ENST00000660146.1	128070161:128070163	0	0.533603411289998
ENST00000660146.1	128070159:128070161	0	0.533603411289998
ENST00000660146.1	127890588:127890590	0	0.533603411289998
ENST00000660146.1	128049584:128049586	0	0.533603411289998
ENST00000660146.1	128096517:128096519	0	0.533603411289998
ENST00000660146.1	127932052:127932054	0	0.533603411289998
ENST00000660146.1	127855162:127855164	0	0.533603411289998
ENST00000660146.1	127932027:127932029	0	0.533603411289998
ENST00000660146.1	128038916:128038918	0	0.533603411289998
ENST00000660146.1	127881800:127881802	0	0.533603411289998
ENST00000660146.1	128080302:128080304	0	0.533603411289998
ENST00000660146.1	128049587:128049589	0	0.533603411289998
ENST00000660146.1	128048447:128048449	0	0.533603411289998
ENST00000660146.1	127989161:127989163	0	0.533603411289998
ENST00000660146.1	127902455:127902457	0	0.533603411289998
ENST00000660146.1	127819908:127819910	0	0.533603411289998
ENST00000660146.1	127996560:127996562	0	0.533603411289998
ENST00000660146.1	128096520:128096522	0	0.533603411289998
ENST00000660146.1	128074069:128074071	0	0.533603411289998
ENST00000660200.1	(Intercept)	0.537684055481646	1.50638351719838
ENST00000660200.1	127818899:127818901	0	1.50638351719838
ENST00000660200.1	127882061:127882063	0	1.50638351719838
ENST00000660200.1	128100979:128100981	0	1.50638351719838
ENST00000660200.1	127803149:127803151	0	1.50638351719838
ENST00000660200.1	128082752:128082754	0	1.50638351719838
ENST00000660200.1	127854727:127854729	0	1.50638351719838
ENST00000660200.1	128069068:128069070	0	1.50638351719838
ENST00000660200.1	128099369:128099371	0	1.50638351719838
ENST00000660200.1	128031057:128031059	0	1.50638351719838
ENST00000660200.1	127855154:127855156	0	1.50638351719838
ENST00000660200.1	128031958:128031960	0	1.50638351719838
ENST00000660200.1	128074072:128074074	0	1.50638351719838
ENST00000660200.1	127816827:127816829	0	1.50638351719838
ENST00000660200.1	127851933:127851935	0	1.50638351719838
ENST00000660200.1	127932464:127932466	0	1.50638351719838
ENST00000660200.1	128070161:128070163	0	1.50638351719838
ENST00000660200.1	128070159:128070161	0	1.50638351719838
ENST00000660200.1	127890588:127890590	0	1.50638351719838
ENST00000660200.1	128049584:128049586	0	1.50638351719838
ENST00000660200.1	128096517:128096519	0	1.50638351719838
ENST00000660200.1	127932052:127932054	0	1.50638351719838
ENST00000660200.1	127855162:127855164	0	1.50638351719838
ENST00000660200.1	127932027:127932029	0	1.50638351719838
ENST00000660200.1	128038916:128038918	0	1.50638351719838
ENST00000660200.1	127881800:127881802	0	1.50638351719838
ENST00000660200.1	128080302:128080304	0	1.50638351719838
ENST00000660200.1	128049587:128049589	0	1.50638351719838
ENST00000660200.1	128048447:128048449	0	1.50638351719838
ENST00000660200.1	127989161:127989163	0	1.50638351719838
ENST00000660200.1	127902455:127902457	0	1.50638351719838
ENST00000660200.1	127819908:127819910	0	1.50638351719838
ENST00000660200.1	127996560:127996562	0	1.50638351719838
ENST00000660200.1	128096520:128096522	0	1.50638351719838
ENST00000660200.1	128074069:128074071	0	1.50638351719838
ENST00000660438.1	(Intercept)	4.8926609387867	2.01492552217711
ENST00000660438.1	127818899:127818901	0	2.01492552217711
ENST00000660438.1	127882061:127882063	0	2.01492552217711
ENST00000660438.1	128100979:128100981	3.36102673086042	2.01492552217711
ENST00000660438.1	127803149:127803151	0	2.01492552217711
ENST00000660438.1	128082752:128082754	0	2.01492552217711
ENST00000660438.1	127854727:127854729	0	2.01492552217711
ENST00000660438.1	128069068:128069070	0	2.01492552217711
ENST00000660438.1	128099369:128099371	0	2.01492552217711
ENST00000660438.1	128031057:128031059	0	2.01492552217711
ENST00000660438.1	127855154:127855156	0	2.01492552217711
ENST00000660438.1	128031958:128031960	0	2.01492552217711
ENST00000660438.1	128074072:128074074	0	2.01492552217711
ENST00000660438.1	127816827:127816829	0	2.01492552217711
ENST00000660438.1	127851933:127851935	0	2.01492552217711
ENST00000660438.1	127932464:127932466	0	2.01492552217711
ENST00000660438.1	128070161:128070163	0	2.01492552217711
ENST00000660438.1	128070159:128070161	0	2.01492552217711
ENST00000660438.1	127890588:127890590	0	2.01492552217711
ENST00000660438.1	128049584:128049586	0	2.01492552217711
ENST00000660438.1	128096517:128096519	0	2.01492552217711
ENST00000660438.1	127932052:127932054	0	2.01492552217711
ENST00000660438.1	127855162:127855164	0	2.01492552217711
ENST00000660438.1	127932027:127932029	0	2.01492552217711
ENST00000660438.1	128038916:128038918	0	2.01492552217711
ENST00000660438.1	127881800:127881802	0	2.01492552217711
ENST00000660438.1	128080302:128080304	0	2.01492552217711
ENST00000660438.1	128049587:128049589	0	2.01492552217711
ENST00000660438.1	128048447:128048449	0	2.01492552217711
ENST00000660438.1	127989161:127989163	0	2.01492552217711
ENST00000660438.1	127902455:127902457	0	2.01492552217711
ENST00000660438.1	127819908:127819910	0	2.01492552217711
ENST00000660438.1	127996560:127996562	-10.7883821711359	2.01492552217711
ENST00000660438.1	128096520:128096522	0	2.01492552217711
ENST00000660438.1	128074069:128074071	0	2.01492552217711
ENST00000660456.1	(Intercept)	-5.91957672515316	1.90766658295875
ENST00000660456.1	127818899:127818901	0	1.90766658295875
ENST00000660456.1	127882061:127882063	0	1.90766658295875
ENST00000660456.1	128100979:128100981	0	1.90766658295875
ENST00000660456.1	127803149:127803151	0	1.90766658295875
ENST00000660456.1	128082752:128082754	0	1.90766658295875
ENST00000660456.1	127854727:127854729	0	1.90766658295875
ENST00000660456.1	128069068:128069070	0	1.90766658295875
ENST00000660456.1	128099369:128099371	0	1.90766658295875
ENST00000660456.1	128031057:128031059	0	1.90766658295875
ENST00000660456.1	127855154:127855156	0	1.90766658295875
ENST00000660456.1	128031958:128031960	0	1.90766658295875
ENST00000660456.1	128074072:128074074	0	1.90766658295875
ENST00000660456.1	127816827:127816829	0	1.90766658295875
ENST00000660456.1	127851933:127851935	0	1.90766658295875
ENST00000660456.1	127932464:127932466	0	1.90766658295875
ENST00000660456.1	128070161:128070163	0	1.90766658295875
ENST00000660456.1	128070159:128070161	0	1.90766658295875
ENST00000660456.1	127890588:127890590	0	1.90766658295875
ENST00000660456.1	128049584:128049586	0	1.90766658295875
ENST00000660456.1	128096517:128096519	0	1.90766658295875
ENST00000660456.1	127932052:127932054	0	1.90766658295875
ENST00000660456.1	127855162:127855164	0	1.90766658295875
ENST00000660456.1	127932027:127932029	0	1.90766658295875
ENST00000660456.1	128038916:128038918	0	1.90766658295875
ENST00000660456.1	127881800:127881802	0	1.90766658295875
ENST00000660456.1	128080302:128080304	0	1.90766658295875
ENST00000660456.1	128049587:128049589	0	1.90766658295875
ENST00000660456.1	128048447:128048449	0	1.90766658295875
ENST00000660456.1	127989161:127989163	0	1.90766658295875
ENST00000660456.1	127902455:127902457	0	1.90766658295875
ENST00000660456.1	127819908:127819910	0	1.90766658295875
ENST00000660456.1	127996560:127996562	0	1.90766658295875
ENST00000660456.1	128096520:128096522	0	1.90766658295875
ENST00000660456.1	128074069:128074071	0	1.90766658295875
ENST00000660631.1	(Intercept)	-4.21991909178208	2.67167597047749
ENST00000660631.1	127818899:127818901	0	2.67167597047749
ENST00000660631.1	127882061:127882063	0	2.67167597047749
ENST00000660631.1	128100979:128100981	0	2.67167597047749
ENST00000660631.1	127803149:127803151	0	2.67167597047749
ENST00000660631.1	128082752:128082754	0	2.67167597047749
ENST00000660631.1	127854727:127854729	0	2.67167597047749
ENST00000660631.1	128069068:128069070	0	2.67167597047749
ENST00000660631.1	128099369:128099371	0	2.67167597047749
ENST00000660631.1	128031057:128031059	0	2.67167597047749
ENST00000660631.1	127855154:127855156	0	2.67167597047749
ENST00000660631.1	128031958:128031960	0	2.67167597047749
ENST00000660631.1	128074072:128074074	0	2.67167597047749
ENST00000660631.1	127816827:127816829	0	2.67167597047749
ENST00000660631.1	127851933:127851935	0	2.67167597047749
ENST00000660631.1	127932464:127932466	0	2.67167597047749
ENST00000660631.1	128070161:128070163	0	2.67167597047749
ENST00000660631.1	128070159:128070161	0	2.67167597047749
ENST00000660631.1	127890588:127890590	0	2.67167597047749
ENST00000660631.1	128049584:128049586	0	2.67167597047749
ENST00000660631.1	128096517:128096519	0	2.67167597047749
ENST00000660631.1	127932052:127932054	0	2.67167597047749
ENST00000660631.1	127855162:127855164	0	2.67167597047749
ENST00000660631.1	127932027:127932029	0	2.67167597047749
ENST00000660631.1	128038916:128038918	0	2.67167597047749
ENST00000660631.1	127881800:127881802	0	2.67167597047749
ENST00000660631.1	128080302:128080304	0	2.67167597047749
ENST00000660631.1	128049587:128049589	0	2.67167597047749
ENST00000660631.1	128048447:128048449	0	2.67167597047749
ENST00000660631.1	127989161:127989163	0	2.67167597047749
ENST00000660631.1	127902455:127902457	0	2.67167597047749
ENST00000660631.1	127819908:127819910	0	2.67167597047749
ENST00000660631.1	127996560:127996562	0	2.67167597047749
ENST00000660631.1	128096520:128096522	0	2.67167597047749
ENST00000660631.1	128074069:128074071	0	2.67167597047749
ENST00000660659.1	(Intercept)	-10.7631144723447	1.04694000066286
ENST00000660659.1	127818899:127818901	0	1.04694000066286
ENST00000660659.1	127882061:127882063	0	1.04694000066286
ENST00000660659.1	128100979:128100981	0	1.04694000066286
ENST00000660659.1	127803149:127803151	0	1.04694000066286
ENST00000660659.1	128082752:128082754	0	1.04694000066286
ENST00000660659.1	127854727:127854729	0	1.04694000066286
ENST00000660659.1	128069068:128069070	0	1.04694000066286
ENST00000660659.1	128099369:128099371	0	1.04694000066286
ENST00000660659.1	128031057:128031059	0	1.04694000066286
ENST00000660659.1	127855154:127855156	0	1.04694000066286
ENST00000660659.1	128031958:128031960	0	1.04694000066286
ENST00000660659.1	128074072:128074074	0	1.04694000066286
ENST00000660659.1	127816827:127816829	0	1.04694000066286
ENST00000660659.1	127851933:127851935	0	1.04694000066286
ENST00000660659.1	127932464:127932466	-2.81426269720379e-15	1.04694000066286
ENST00000660659.1	128070161:128070163	0	1.04694000066286
ENST00000660659.1	128070159:128070161	0	1.04694000066286
ENST00000660659.1	127890588:127890590	0	1.04694000066286
ENST00000660659.1	128049584:128049586	0	1.04694000066286
ENST00000660659.1	128096517:128096519	0	1.04694000066286
ENST00000660659.1	127932052:127932054	0	1.04694000066286
ENST00000660659.1	127855162:127855164	0	1.04694000066286
ENST00000660659.1	127932027:127932029	0	1.04694000066286
ENST00000660659.1	128038916:128038918	0	1.04694000066286
ENST00000660659.1	127881800:127881802	0	1.04694000066286
ENST00000660659.1	128080302:128080304	0	1.04694000066286
ENST00000660659.1	128049587:128049589	0	1.04694000066286
ENST00000660659.1	128048447:128048449	0	1.04694000066286
ENST00000660659.1	127989161:127989163	0	1.04694000066286
ENST00000660659.1	127902455:127902457	0	1.04694000066286
ENST00000660659.1	127819908:127819910	0	1.04694000066286
ENST00000660659.1	127996560:127996562	0	1.04694000066286
ENST00000660659.1	128096520:128096522	0	1.04694000066286
ENST00000660659.1	128074069:128074071	0	1.04694000066286
ENST00000660781.1	(Intercept)	-9.2509585121285	1.88313276698356
ENST00000660781.1	127818899:127818901	0	1.88313276698356
ENST00000660781.1	127882061:127882063	0	1.88313276698356
ENST00000660781.1	128100979:128100981	0	1.88313276698356
ENST00000660781.1	127803149:127803151	0	1.88313276698356
ENST00000660781.1	128082752:128082754	0	1.88313276698356
ENST00000660781.1	127854727:127854729	0	1.88313276698356
ENST00000660781.1	128069068:128069070	0	1.88313276698356
ENST00000660781.1	128099369:128099371	0	1.88313276698356
ENST00000660781.1	128031057:128031059	0	1.88313276698356
ENST00000660781.1	127855154:127855156	0	1.88313276698356
ENST00000660781.1	128031958:128031960	0	1.88313276698356
ENST00000660781.1	128074072:128074074	0	1.88313276698356
ENST00000660781.1	127816827:127816829	0	1.88313276698356
ENST00000660781.1	127851933:127851935	0	1.88313276698356
ENST00000660781.1	127932464:127932466	0	1.88313276698356
ENST00000660781.1	128070161:128070163	0	1.88313276698356
ENST00000660781.1	128070159:128070161	0	1.88313276698356
ENST00000660781.1	127890588:127890590	0	1.88313276698356
ENST00000660781.1	128049584:128049586	0	1.88313276698356
ENST00000660781.1	128096517:128096519	0	1.88313276698356
ENST00000660781.1	127932052:127932054	0	1.88313276698356
ENST00000660781.1	127855162:127855164	0	1.88313276698356
ENST00000660781.1	127932027:127932029	0	1.88313276698356
ENST00000660781.1	128038916:128038918	0	1.88313276698356
ENST00000660781.1	127881800:127881802	0	1.88313276698356
ENST00000660781.1	128080302:128080304	0	1.88313276698356
ENST00000660781.1	128049587:128049589	0	1.88313276698356
ENST00000660781.1	128048447:128048449	0	1.88313276698356
ENST00000660781.1	127989161:127989163	0	1.88313276698356
